Date,Oil,SP500,NASDAQ
2022-10-11,94.29000091552734,3588.840087890625,10426.1904296875
2022-10-12,92.44999694824219,3577.030029296875,10417.099609375
2022-10-13,94.56999969482422,3669.909912109375,10649.150390625
2022-10-14,91.62999725341797,3583.070068359375,10321.3896484375
2022-10-17,91.62000274658203,3677.949951171875,10675.7998046875
2022-10-18,90.02999877929688,3719.97998046875,10772.400390625
2022-10-19,92.41000366210938,3695.159912109375,10680.509765625
2022-10-20,92.37999725341797,3665.780029296875,10614.83984375
2022-10-21,93.5,3752.75,10859.7197265625
2022-10-24,93.26000213623047,3797.340087890625,10952.6103515625
2022-10-25,93.5199966430664,3859.110107421875,11199.1201171875
2022-10-26,95.69000244140625,3830.60009765625,10970.990234375
2022-10-27,96.95999908447266,3807.300048828125,10792.669921875
2022-10-28,95.7699966430664,3901.06005859375,11102.4501953125
2022-10-31,94.83000183105469,3871.97998046875,10988.150390625
2022-11-01,94.6500015258789,3856.10009765625,10890.849609375
2022-11-02,96.16000366210938,3759.68994140625,10524.7998046875
2022-11-03,94.66999816894531,3719.889892578125,10342.9404296875
2022-11-04,98.56999969482422,3770.550048828125,10475.25
2022-11-07,97.91999816894531,3806.800048828125,10564.51953125
2022-11-08,95.36000061035156,3828.110107421875,10616.2001953125
2022-11-09,92.6500015258789,3748.570068359375,10353.169921875
2022-11-10,93.66999816894531,3956.3701171875,11114.150390625
2022-11-11,95.98999786376953,3992.929931640625,11323.330078125
2022-11-14,93.13999938964844,3957.25,11196.2197265625
2022-11-15,93.86000061035156,3991.72998046875,11358.41015625
2022-11-16,92.86000061035156,3958.7900390625,11183.66015625
2022-11-17,89.77999877929688,3946.56005859375,11144.9599609375
2022-11-18,87.62000274658203,3965.340087890625,11146.0595703125
2022-11-21,87.44999694824219,3949.93994140625,11024.509765625
2022-11-22,88.36000061035156,4003.580078125,11174.41015625
2022-11-23,85.41000366210938,4027.260009765625,11285.3203125
2022-11-25,83.62999725341797,4026.1201171875,11226.3603515625
2022-11-28,83.19000244140625,3963.93994140625,11049.5
2022-11-29,83.02999877929688,3957.6298828125,10983.7802734375
